citation_id,source_url,title,collision_node_count,root_cause,notes
15/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--175211,"Nghị định số 15/2025/NĐ-CP Quy định việc quản lý, sử dụng và khai thác tài sản kết cấu hạ tầng đường sắt",7,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
35/NQ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--11632,"Nghị quyết số 35/NQ-CP Về việc điều chỉnh địa giới hành chính xã, thành lập xã thuộc huyện Chơn Thành, huyện Bình Long, huyện Phước Long; điều chỉnh địa giới hành chính huyện Bình Long, huyện Phước Long để thành lập thị xã Bình Long, thị xã Phước Long; thành lập các phường trực thuộc thị xã Bình Long, thị xã Phước Long, tỉnh Bình Phước",6,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
80/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--179106,"Luật Cán bộ, công chức số 80/2025/QH15",6,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
95/CP (vbpl-10629),https://vbpl.vn/van-ban/chi-tiet/van-ban--10629,"Nghị định số 95/CP Về chức năng, nhiệm vụ, quyền hạn và tổ chức bộ máy của Bộ Thương mại",6,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
200-NQ/TVQH,https://vbpl.vn/van-ban/chi-tiet/van-ban--1250,Nghị quyết số 200-NQ/TVQH Về việc ban hành Điều lệ Thuế công thương nghiệp,6,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
60/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--187089,Nghị định số 60/2026/NĐ-CP Quy định về tổ hợp công nghiệp an ninh quốc gia,6,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
107/2018/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--130982,Nghị định số 107/2018/NĐ-CP quy định về kinh doanh xuất khẩu gạo,6,nfd_unicode_normalization,"raw_source.fullText is Unicode NFD (decomposed combining marks), not NFC; parser regex literals (e.g. DIEU_KHOAN_PATTERN) are NFC and silently fail to match, absorbing a whole Điều/heading into the previous one. See §16."
21/2009/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--12392,"Nghị định số 21/2009/NĐ-CP Quy định chi tiết và hướng dẫn thi hành một số điều của Luật sĩ quan Quân đội nhân dân Việt Nam về chế độ, chính sách đối với sĩ quan thôi phục vụ tại ngũ; sĩ quan tại ngũ hy sinh, từ trần; sĩ quan tại ngũ chuyển sang quân nhân chuyên nghiệp hoặc công chức quốc phòng",6,sec15_residual_not_resynced,Contains literal shadow-node text (Điều khoản được sửa đổi) already root-caused/fixed in §15 at extraction time; simply not yet re-synced since the fix shipped.
148/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--9da21760-62e3-11f1-b1e6-d5534cf3f6f7,"Nghị định 148/2026/NĐ-CP sửa đổi, bổ sung một số điều của Nghị định số 72/2015/NĐ-CP ngày 07 tháng 9 năm 2015 của Chính phủ về quản lý hoạt động thông tin đối ngoại",6,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
63/2024/NĐ-CP (vbpl-170853),https://vbpl.vn/van-ban/chi-tiet/van-ban--170853,"Nghị định số 63/2024/NĐ-CP Quy định việc thực hiện liên thông điện tử 02 nhóm thủ tục hành chính: Đăng ký khai sinh, đăng ký thường trú, cấp thẻ bảo hiểm y tế cho trẻ em dưới 6 tuổi; đăng ký khai tử, xóa đăng ký thường trú, giải quyết mai táng phí, tử tuất",6,sec15_residual_not_resynced,Contains literal shadow-node text (Điều khoản được sửa đổi) already root-caused/fixed in §15 at extraction time; simply not yet re-synced since the fix shipped.
65/2020/QH14,https://vbpl.vn/van-ban/chi-tiet/van-ban--169441,"Luật Sửa đổi, bổ sung một số điều của Luật Tổ chức Quốc hội số 65/2020/QH14",6,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
90/2003/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--20463,"Nghị định số 90/2003/NĐ-CP Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Uỷ ban Chứng khoán Nhà nước",5,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
96/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--177743,"Nghị định số 96/2025/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 82/2010/NĐ-CP ngày 15 tháng 7 năm 2010 của Chính phủ quy định việc dạy và học tiếng nói, chữ viết của dân tộc thiểu số trong các cơ sở giáo dục phổ thông và trung tâm giáo dục thường xuyên",5,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
67/2025/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--179941,Luật Thuế thu nhập doanh nghiệp số 67/2025/QH15,5,sec15_residual_not_resynced,Contains literal shadow-node text (Điều khoản được sửa đổi) already root-caused/fixed in §15 at extraction time; simply not yet re-synced since the fix shipped.
11/2011/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--26088,"Nghị định số 11/2011/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 159/2006/NĐ-CP ngày 28 tháng 12 năm 2006 của Chính phủ về việc thực hiện chế độ hưu trí đối với quân nhân trực tiếp tham gia kháng chiến chống Mỹ cứu nước từ ngày 30 tháng 4 năm 1975 trở về trước có 20 năm trở lên phục vụ quân đội đã phục viên, xuất ngũ",5,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
113/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--178296,Nghị định số 113/2025/NĐ-CP Quy định chi tiết một số điều của Luật Lưu trữ,5,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
154/2016/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--115472,Nghị định số 154/2016/NĐ-CP Về phí bảo vệ môi trường đối với nước thải,5,inline_thousands_separator,"Same thousands-separator digit collision as §12b (KHOAN_PATTERN matching <digits>.), but occurring inline in prose (e.g. penalty/fine amounts like 110.000 đồng) rather than inside a table."
18/2017/QH14,https://vbpl.vn/van-ban/chi-tiet/van-ban--126307,Luật Thủy sản số 18/2017/QH14,5,inline_thousands_separator,"Same thousands-separator digit collision as §12b (KHOAN_PATTERN matching <digits>.), but occurring inline in prose (e.g. penalty/fine amounts like 110.000 đồng) rather than inside a table."
39/1995/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--5518,Nghị định số 39/1995/NĐ-CP Ban hành Điều lệ mẫu về Tổ chức và hoạt động của Tổng công ty Nhà nước.,5,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
974/2020/UBTVQH14,https://vbpl.vn/van-ban/chi-tiet/van-ban--143381,"Nghị quyết số 974/2020/UBTVQH14 Sửa đổi, bổ sung một số điều của Nghị quyết số 343/2017/UBTVQH14 ngày 19 tháng 01 năm 2017 của Ủy ban Thường vụ Quốc hội quy định về lập, thẩm tra, quyết định kế hoạch tài chính 05 năm quốc gia, kế hoạch đầu tư công trung hạn 05 năm quốc gia, kế hoạch tài chính - ngân sách nhà nước 03 năm quốc gia, dự toán ngân sách nhà nước, phương án phân bổ ngân sách trung ương và phê chuẩn quyết toán ngân sách nhà nước hằng năm",5,nfd_unicode_normalization,"raw_source.fullText is Unicode NFD (decomposed combining marks), not NFC; parser regex literals (e.g. DIEU_KHOAN_PATTERN) are NFC and silently fail to match, absorbing a whole Điều/heading into the previous one. See §16."
28-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--10701,"Nghị định số 28-CP Về chức năng, nhiệm vụ, quyền hạn và tổ chức bộ máy của Tổng cục bưu điện",5,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
251/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--185347,"Nghị định số 251/2025/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 172/2025/NĐ-CP ngày 30 tháng 6 năm 2025 quy định về xử lý kỷ luật cán bộ, công chức",5,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
92/2006/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--15330,"Nghị định số 92/2006/NĐ-CP Về lập, phê duyệt và quản lý quy hoạch tổng thể phát triển kinh tế - xã hội",5,sec15_residual_not_resynced,Contains literal shadow-node text (Điều khoản được sửa đổi) already root-caused/fixed in §15 at extraction time; simply not yet re-synced since the fix shipped.
02/2002/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--22873,"Nghị định số 02/2002/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 20/1998/NĐ-CP ngày 31 tháng 3 năm 1998 của Chính phủ về phát triển thương mại miền núi, hải đảo và vùng đồng bào dân tộc",4,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
64/1998/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--7539,Nghị định số 64/1998/NĐ-CP Quy định chi tiết và hướng dẫn thi hành Pháp lệnh chống tham nhũng,4,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
89/2023/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--163868,"Nghị định số 89/2023/NĐ-CP sửa đổi, bổ sung một số điều của Nghị định số 72/2016/NĐ-CP ngày 01 tháng 7 năm 2016 của Chính phủ về hoạt động nhiếp ảnh và Nghị định số 126/2018/NĐ-CP ngày 20 tháng 9 năm 2018 của Chính phủ quy định về thành lập và hoạt động của cơ sở văn hóa nước ngoài tại Việt Nam",4,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
69/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--176421,"Nghị định số 69/2025/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 01/2014/NĐ-CP ngày 03 tháng 01 năm 2014 của Chính phủ về việc nhà đầu tư nước ngoài mua cổ phần của tổ chức tín dụng Việt Nam",4,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
09/2025/UBTVQH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--186863,"PHÁP LỆNH SỐ 09/2025/UBTVQH15 SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA PHÁP LỆNH CẢNH SÁT MÔI TRƯỜNG",4,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
80/2016/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--111655,"Nghị định số 80/2016/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 101/2012/NĐ-CP ngày 22 tháng 11 năm 2012 của Chính phủ về thanh toán không dùng tiền mặt",4,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
04/2023/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--159806,"Nghị định số 04/2023/NĐ-CP Sửa đổi, bổ sung một số điều của các Nghị định liên quan đến điều kiện đầu tư kinh doanh và thủ tục hành chính thuộc phạm vi quản lý nhà nước của Bộ Lao động - Thương binh và Xã hội",4,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
150/2020/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--146472,Nghị định số 150/2020/NĐ-CP Về chuyển đơn vị sự nghiệp công lập thành công ty cổ phần,4,inline_thousands_separator,"Same thousands-separator digit collision as §12b (KHOAN_PATTERN matching <digits>.), but occurring inline in prose (e.g. penalty/fine amounts like 110.000 đồng) rather than inside a table."
44/2018/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--128860,"Nghị định số 44/2018/NĐ-CP Quy định việc quản lý, sử dụng và khai thác tài sản kết cấu hạ tầng hàng không",4,nfd_unicode_normalization,"raw_source.fullText is Unicode NFD (decomposed combining marks), not NFC; parser regex literals (e.g. DIEU_KHOAN_PATTERN) are NFC and silently fail to match, absorbing a whole Điều/heading into the previous one. See §16."
122/2013/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--32494,"Nghị định số 122/2013/NĐ-CP Quy định về tạm ngừng lưu thông, phong tỏa, niêm phong, tạm giữ và xử lý đối với tiền, tài sản liên quan đến khủng bố, tài trợ khủng bố; xác lập danh sách tổ chức, cá nhân liên quan đến khủng bố, tài trợ khủng bố",4,sec15_residual_not_resynced,Contains literal shadow-node text (Điều khoản được sửa đổi) already root-caused/fixed in §15 at extraction time; simply not yet re-synced since the fix shipped.
65/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--187585,"Nghị định số 65/2026/NĐ-CP Quy định chi tiết một số điều và biện pháp thi hành Luật Phục hồi, phá sản về Quản tài viên và hành nghề quản lý, thanh lý tài sản",4,nfd_unicode_normalization,"raw_source.fullText is Unicode NFD (decomposed combining marks), not NFC; parser regex literals (e.g. DIEU_KHOAN_PATTERN) are NFC and silently fail to match, absorbing a whole Điều/heading into the previous one. See §16."
67-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--10649,"Nghị định số 67-CP Ban hành Quy chế quản lý các hoạt động điều tra địa chất, khai thác mỏ, chế tác và buôn bán đá quý",4,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
73-CP (vbpl-122393),https://vbpl.vn/van-ban/chi-tiet/van-ban--122393,"Nghị định số 73-CP Quy định chi tiết thi hành Pháp lệnh về quyền ưu đãi, miễn trừ dành cho cơ quan đại diện ngoại giao, cơ quan lãnh sự nước ngoài và cơ quan đại diện của tổ chức quốc tế tại Việt Nam",4,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
31/2023/UBTVQH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--165542,"Nghị quyết số 31/2023/UBTVQH15 Quy định, hướng dẫn một số điều khoản của Nội quy kỳ họp Quốc hội",4,sec15_residual_not_resynced,Contains literal shadow-node text (Điều khoản được sửa đổi) already root-caused/fixed in §15 at extraction time; simply not yet re-synced since the fix shipped.
05/1998/QH10,https://vbpl.vn/van-ban/chi-tiet/van-ban--7755,Luật Thuế tiêu thụ đặc biệt số 05/1998/QH10,4,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
98/2019/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--140187,"Nghị định số 98/2019/NĐ-CP Sửa đổi, bổ sung một số điều của các nghị định thuộc lĩnh vực hạ tầng kỹ thuật",4,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
261/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--182774,"Nghị định số 261/2025/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 100/2024/NĐ-СР ngày 26 tháng 7 năm 2024 của Chính phủ quy định chi tiết một số điều của Luật Nhà ở về phát triển và quản lý nhà ở xã hội và Nghị định số 192/2025/NĐ-CP ngày 01 tháng 7 năm 2025 của Chính phủ quy định chi tiết một số điều và biện pháp thi hành Nghị quyết số 201/2025/QH15 ngày 29 tháng 5 năm 2025 của Quốc hội thí điểm về một số cơ chế, chính sách đặc thù phát triển nhà ở xã hội",4,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
31/2024/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--166544,"Nghị định số 31/2024/NĐ-CP sửa đổi, bổ sung một số điều của Nghị định số 01/2012/NĐ-CP, Nghị định số 61/2016/NĐ-CP và Nghị định số 36/2019/NĐ-CP",4,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
50/2005/QH11,https://vbpl.vn/van-ban/chi-tiet/van-ban--16748,Luật Sở hữu trí tuệ số 50/2005/QH11,4,sec15_residual_not_resynced,Contains literal shadow-node text (Điều khoản được sửa đổi) already root-caused/fixed in §15 at extraction time; simply not yet re-synced since the fix shipped.
109/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--0ae72df0-4247-11f1-9aef-8b444472143a,"Nghị định 109/2026/NĐ-CP Quy định xử phạt vi phạm hành chính trong lĩnh vực bổ trợ tư pháp; hành chính tư pháp; hôn nhân và gia đình; thi hành án dân sự; phục hồi, phá sản doanh nghiệp, hợp tác xã",4,inline_thousands_separator,"Same thousands-separator digit collision as §12b (KHOAN_PATTERN matching <digits>.), but occurring inline in prose (e.g. penalty/fine amounts like 110.000 đồng) rather than inside a table."
119/2011/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--27259,"Nghị định số 119/2011/NĐ-CP Sửa đổi, bổ sung thủ tục hành chính tại Nghị định số 116/2005/NĐ-CP ngày 15 tháng 9 năm 2005 của Chính phủ quy định chi tiết thi hành một số điều của Luật Cạnh tranh",4,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
12/2018/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--128877,"Nghị định số 12/2018/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 01/2015/NĐ-CP ngày 02 tháng 01 năm 2015 của Chính phủ quy định chi tiết phạm vi địa bàn hoạt động hải quan; trách nhiệm phối hợp trong phòng, chống buôn lậu, vận chuyển trái phép hàng hóa qua biên giới",4,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
18/2020/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--140839,Nghị định số 18/2020/NĐ-CP Xử phạt vi phạm hành chính trong lĩnh vực đo đạc và bản đồ,4,inline_thousands_separator,"Same thousands-separator digit collision as §12b (KHOAN_PATTERN matching <digits>.), but occurring inline in prose (e.g. penalty/fine amounts like 110.000 đồng) rather than inside a table."
91/2003/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--20474,"Nghị định số 91/2003/NĐ-CP Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Ban Tôn giáo Chính phủ",4,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
346/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--4d20c820-5a7a-11f1-b8c2-e155d2a479da,Nghị định 346/2025/NĐ-CP Quy định phí bảo vệ môi trường đối với nước thải,4,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
235/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--182480,"Nghị định số 235/2025/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 45/2012/NĐ-CP ngày 21 tháng 5 năm 2012 của Chính phủ về khuyến công",4,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
50/1998/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--7624,Nghị định số 50/1998/NĐ-CP Quy định chi tiết việc thi hành Pháp lệnh An toàn và Kiểm soát bức xạ,4,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
110-SL/L.12,https://vbpl.vn/van-ban/chi-tiet/van-ban--957,Luật Về việc Tổ chức chính quyền địa phương số 110-SL/L.12,3,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
08/1998/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--7995,Nghị định số 08/1998/NĐ-CP Ban hành Quy chế thành lập Hiệp hội Doanh nghiệp nước ngoài tại Việt Nam,3,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
181/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--452c1020-60ec-11f1-81af-1b5d0784b9f7,"Về quản lý người giữ chức danh, chức vụ và người đại diện phần vốn nhà nước tại doanh nghiệp",3,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
03/2000/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--6378,Nghị định số 03/2000/NĐ-CP Hướng dẫn thi hành một số điều của Luật Doanh nghiệp,3,sec15_residual_not_resynced,Contains literal shadow-node text (Điều khoản được sửa đổi) already root-caused/fixed in §15 at extraction time; simply not yet re-synced since the fix shipped.
98/2002/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--21893,"Nghị định số 98/2002/NĐ-CP Sửa đổi, bổ sung một số điều của Quy chế về tạm giữ, tạm giam ban hành kèm theo Nghị định số 89/1998/NĐ-CP ngày 07/11/1998 của Chính phủ",3,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
15/2008/QH12,https://vbpl.vn/van-ban/chi-tiet/van-ban--12811,"Luật Trưng mua, trưng dụng tài sản số 15/2008/QH12",3,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
67/2011/QH12,https://vbpl.vn/van-ban/chi-tiet/van-ban--26750,Luật Kiểm toán độc lập số 67/2011/QH12,3,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
